Hook ID,Category,Hook Template,Example URL,Notes
EDU_0361,EDUCATIONAL,If you have a (insert noun) and you see that the (insert noun) is (insert observation) that's a dead giveaway that they are (insert action).,https://www.instagram.com/reel/DBZtE6ERLOK/?igsh=MWQ4cG84NmE1YTZncw==,
EDU_0362,EDUCATIONAL,"(insert name), overused (insert noun)?",https://www.instagram.com/reel/DDw2899RsgM/?igsh=a3VqZ3pyaDRkN3E5,
EDU_0363,EDUCATIONAL,Here are # human foods that can kill your (insert living thing).,https://www.instagram.com/reel/DDZ30LXs9oL/?igsh=MXg3Y3N1dDZzZW5lMg==,
EDU_0364,EDUCATIONAL,Before you ever take you (insert living thing) on a (insert action) for the first time you need to watch this.,https://www.instagram.com/reel/DFq5P8VSzVD/?igsh=ZXFoN3VsOHV0dmRr,
EDU_0365,EDUCATIONAL,Strange (insert noun) behaviors explained.,https://www.instagram.com/reel/DF3E-zSuGCe/?igsh=YWJjdmVtOWt6YnVu,
EDU_0366,EDUCATIONAL,(insert name) what is your (insert title) trigger?,https://www.instagram.com/reel/DHyUjujMh6O/?igsh=MWtjNWVyZmF0NGRsaA==,
EDU_0367,EDUCATIONAL,What’s the most overrated (insert noun)?,https://www.instagram.com/reel/DDPtPtwMZ9h/?igsh=ampodmR0ZHhvbGJr,
EDU_0368,EDUCATIONAL,The top # (insert noun) for (insert target audience).,https://www.instagram.com/reel/DGlwOhMRkyG/?igsh=a293bmEydGlhNXFy,
EDU_0369,EDUCATIONAL,Here are the # (insert noun) that are the least likely to (insert result).,https://www.instagram.com/reel/C6Zculqy94L/?igsh=Mzkyb2RoMW9kcWg0,
EDU_0370,EDUCATIONAL,If you (insert action) for (insert timeframe) what would happen?,https://www.instagram.com/reel/DF-vR6fJuoY/?igsh=aHY0d3lyaTBiaTNy,
EDU_0371,EDUCATIONAL,This (insert noun) has something in it called (insert,https://www.instagram.com/reel/DI6uLtcJhqi/,
EDU_0372,EDUCATIONAL,"Here are # of things, every (insert person) should keep in their (insert noun).",https://www.instagram.com/reel/DIKsKR_PkNr/?igsh=MTJ1MjZyeXk1MmFreQ==,
EDU_0373,EDUCATIONAL,"Man this, (insert noun) in (insert location) is trash. Maybe I should just get this cheap (insert noun). Yeah I wouldn't do that if I were you.",https://www.instagram.com/reel/DE0C6tWPrdA/?igsh=bHJ5ZGpoYTBkZ2hs,
EDU_0374,EDUCATIONAL,This (insert noun) isn't bad for you. Yeah it has some (insert noun) but what does that even mean?,https://www.instagram.com/reel/DIShYdlpxE_/?igsh=MXBnNDE0bGhwZGNsdQ==,
EDU_0375,EDUCATIONAL,So most people don’t know that on a (insert noun) there is one (insert noun) every (insert noun) owner always (insert action).,https://www.instagram.com/reel/DB7bgr7yH6v/?igsh=OGZwM2g0YjFzdjJ2,
EDU_0376,EDUCATIONAL,0 calorie (insert noun) I am not joking these are literally 0 calories.,https://www.instagram.com/reel/DDvfNslO9bO/?igsh=MW51anowazI1OTByaw==,
EDU_0377,EDUCATIONAL,This guy bought a failing (insert type) company for (insert noun). Now it’s worth over (insert $).,https://www.instagram.com/reel/DEz3aett57y/?igsh=cjI1ZTZkaGxuanNh,
EDU_0378,EDUCATIONAL,"Stop wearing (insert noun), it really is just like wearing (insert analogy to represent damage).",https://www.instagram.com/reel/DGD75qfOv40/?igsh=MTBwcXdhdTExazBmaA==,
EDU_0379,EDUCATIONAL,We all have that one (insert label) in our life.,https://www.instagram.com/reel/DG_UiWgyUgO/?igsh=eTdqYm42czV1OGM0,
EDU_0380,EDUCATIONAL,But it’s just an (insert noun) and it’s (insert positive) how bad could it be? Well this (insert noun) has the same amount of (insert metric) as # (insert noun).,https://www.instagram.com/reel/DD1SdWGv8WW/?igsh=cG4wcXBwNjR4Mzk=,
EDU_0381,EDUCATIONAL,What if I told you that you could eat this entire jar of (insert noun) for less calories than 2 servings of their (insert noun).,https://www.instagram.com/reel/DG4GxNOuDk2/?igsh=YzI3ODhlaTRkbTk0,
EDU_0382,EDUCATIONAL,"A # calorie deficit per day, for a month should be around (insert pounds/kilos) of weight loss.",https://www.instagram.com/reel/DIjYAm5IQ_R/?igsh=MXNrOTA4NDJzNjFiYQ==,
EDU_0383,EDUCATIONAL,Welcome back to “I can’t (insert dream result)” a series where I show you (insert routine/tutorial/steps to insert result) that take less than (insert time) to do/make.,https://www.instagram.com/reel/DGD3gXtJSNH/?igsh=MW5tajcycHl3OXY4MQ==,
EDU_0384,EDUCATIONAL,"What I am (insert verb) on my (insert goal) journey, (insert result) last month.",https://www.instagram.com/reel/DEikNFLuFP2/?igsh=MXJrNHo5NThqNjZ4Mg==,
EDU_0385,EDUCATIONAL,If your (insert current state) you can’t just (insert result) like everyone else.,https://www.instagram.com/reel/C5B64cPIrhi/?igsh=MXZpYmlzc3RpNWFobA==,
EDU_0386,EDUCATIONAL,After over a decade of (insert action) here is what I wish someone would have told me from the start.,https://www.instagram.com/reel/DImQ3laRb30/?igsh=MW9idTU1aWI2dTN4aw==,
EDU_0387,EDUCATIONAL,To everyone just doing (insert #) (insert action). Stop that.,https://www.instagram.com/reel/DDSXasqCf_S/?igsh=MWtneXdyaHk4YnM0cg==,
EDU_0388,EDUCATIONAL,"If you want to (insert dream result), (insert action) is the worst thing you can do.",https://www.instagram.com/reel/DFGOcEtIjFv/?igsh=cGRsbjl6NzkwdA==,
EDU_0389,EDUCATIONAL,This is (insert metric) the exact same amount of (insert noun) you build everyday. If you (insert action) hard (insert #) times per week.,https://www.instagram.com/reel/DCXFyoBobxU/?igsh=M3NtNzY2OHp2d3My,
EDU_0390,EDUCATIONAL,You want you (insert noun) to look like these? So did this guy.,https://www.instagram.com/reel/DIJkuM_OW8I/?igsh=dWJiYTUwNWc5dXlp,
EDU_0391,EDUCATIONAL,If I had 90 days to go from being (insert current state) to (insert dream result) here’s exactly how I would do it!,https://www.instagram.com/reel/DE_2hH-M11D/?igsh=bGN4M2MzNjltaGln,
EDU_0392,EDUCATIONAL,You are (insert adjective) than you think.,https://www.instagram.com/reel/DCmTJe5NpZ5/?igsh=c3poZmcycDZ4dWZn,
EDU_0393,EDUCATIONAL,You can put on/take off (insert metric) on your (insert mile/exercise/vertical/etc) in one workout with these simple tips.,https://www.instagram.com/reel/DDxVEiCRlG8/?igsh=MW1zemVyMWh0MWZ4dQ==,
EDU_0394,EDUCATIONAL,If you have (insert symptom) you probably have (insert condition).,https://www.instagram.com/reel/C8ht9iwpUk6/?igsh=dzVwbWRsaHdrYmp4,
EDU_0395,EDUCATIONAL,If you (insert action) but don't when to (insert action). You could be losing up to (insert metric) of you (insert dream result) without even realizing it.,https://www.instagram.com/reel/DGLVKBUR6W0/?igsh=dm9tdTd6cGt4bDZj,
EDU_0396,EDUCATIONAL,If your (insert verb) (insert noun) and then (insert noun) and then (insert noun) that is literally the worst thing you could be doing.,https://www.instagram.com/reel/DCCjwkbC7Oi/?igsh=MXNpZGJvdGRmdjU0aA==,
EDU_0397,EDUCATIONAL,The worst possible thing that can happen to a man/woman is developing (insert result).,https://www.instagram.com/reel/DDfxpOkAk5a/?igsh=MTZkMDNjMWpuOGF1cg==,
EDU_0398,EDUCATIONAL,I grew about # (insert metric) in the past year at (insert age) by fixing my (insert condition) and (insert condition).,https://www.instagram.com/reel/DEjBuqtxzZU/?igsh=MWxreTIycmhydjZzcQ==,
EDU_0399,EDUCATIONAL,Person #1: (insert large number) Person #2: What are you doing? Person #1: (insert action) I want to get a (insert dream result) before (insert time).,https://www.instagram.com/reel/DI1viVSN5N9/?igsh=bDd2eG9iczRwZ3I1,
EDU_0400,EDUCATIONAL,So you want to impress you (insert person) when you (insert action) this (insert upcoming time).,https://www.instagram.com/reel/DI2FmNmK-AN/?igsh=M284Y3o5ZXlxamg1,
EDU_0401,EDUCATIONAL,Person #1: What aren't my (insert noun) (insert adjective)? Person #2: It’s because your (insert common mistake),https://www.instagram.com/reel/DCUaqmTzGkG/?igsh=MWlna2gyeXhvYmdrdA==,
EDU_0402,EDUCATIONAL,"If you want to be the (insert adjective) person in the room, it all starts when you (insert action).",https://www.instagram.com/reel/DDxd-jpvwNz/?igsh=b3I4ODBzdG5tMGIw,
EDU_0403,EDUCATIONAL,If you have (insert pain point) but not much time to (insert action) and you want to (insert result) then save these (insert noun) and (insert noun) steps/routines/tips.,https://www.instagram.com/reel/DGbQ6H0t1Mv/?igsh=eW5yaWtyeTJzdzUx,
EDU_0404,EDUCATIONAL,I’ve had a (insert drea result) since I was (insert age).,https://www.instagram.com/reel/DHmabeBSFJT/?igsh=ZWUxbWJkNjBhaGV2,
EDU_0405,EDUCATIONAL,"The reason I can (insert result) and be comfortable, not have any (insert pain point) is this right here.",https://www.instagram.com/reel/DF0vHL3Pahk/?igsh=MTg1OGRxOWN0dDJ2bA==,
EDU_0406,EDUCATIONAL,I spent (insert #) whole years with (insert condition) so you don’t have too.,https://www.instagram.com/reel/C8fU6cyP3Hc/?igsh=MXF0aGVjNnZtMzJkaw==,
EDU_0407,EDUCATIONAL,I have a (insert metric) (insert noun) because this is one of my workouts/routines/steps/tips/strategies/methods.,https://www.instagram.com/reel/DAB359mSW5F/?igsh=MTlleXp4Yms4Mm80Mw==,
EDU_0408,EDUCATIONAL,"If you can’t (insert skill), then follow this one minute routine/progressional/tutorial and you will have (insert skill) by the end of this video.",https://www.instagram.com/reel/DEd6_6yJOi3/?igsh=MXN0bW9lb3QwcHVuaQ==,
EDU_0409,EDUCATIONAL,If your (insert current state) then the easiest way to have (insert dream state) is to have (insert result).,https://www.instagram.com/reel/DGefW1ANb0D/?igsh=bXZreWliZ2thb2Vz,
EDU_0410,EDUCATIONAL,What would happen to you (insert noun) if you only (insert action) for an entire week.,https://www.instagram.com/reel/DFyxVP4xBm6/?igsh=MXdmM2xhdTBlMDRjNA==,
EDU_0411,EDUCATIONAL,Taking a (insert noun) can increase your (insert result) but only with one strategy.,https://www.instagram.com/reel/C_z-Hy2S4j7/?igsh=d3diN3lldGZ6cWZz,
EDU_0412,EDUCATIONAL,If you’re serious about getting (insert result) then this is the only video you will ever need so save it for later and watch till the end.,https://www.instagram.com/reel/CsVU4YTuQlg/?igsh=MWE3a2R0NWxqNXJrdQ==,
EDU_0413,EDUCATIONAL,"If I had to start over and (insert verb) my (insert noun) from scratch, these are the only (insert noun) I would do for someone that is new to (insert noun).",https://www.instagram.com/reel/DGR8OoSsssd/?igsh=MTBmOG9nbjhrZ24zcg==,
EDU_0414,EDUCATIONAL,Let’s see what’s inside (insert noun).,https://www.instagram.com/reel/C9z8e7aO6Z4/?igsh=MXdrZmdjaTZ3ZHI5cA==,
EDU_0415,EDUCATIONAL,This is the reason (insert noun) is the size they are.,https://www.instagram.com/reel/DFUrWD3P_uA/?igsh=YzI4NmZveTc3ZDQy,
EDU_0416,EDUCATIONAL,Here is a tier list of the best (insert noun) sources based off of how good they are for you (insert noun).,https://www.instagram.com/reel/DCuVL0VPLjU/?igsh=MXgzZDd5NXNvaG02aA==,
EDU_0417,EDUCATIONAL,I don’t really show the (insert noun) a lot of love because I don’t like (insert action) but today I am going to show you (insert action).,https://www.instagram.com/reel/DExHLTotGlt/?igsh=MTRxN3c4bm13MzF4Mw==,
EDU_0418,EDUCATIONAL,What if I told you to (insert verb) # (insert noun) everyday?,https://www.instagram.com/reel/DFKru9CSKpb/?utm_source=ig_web_copy_link,
EDU_0419,EDUCATIONAL,What would happen if you (insert dangerous action).,https://www.instagram.com/reel/DHgpcAXJMT8/?igsh=cmVoZ3VvOGM0bDJo,
EDU_0420,EDUCATIONAL,"F*ck it, I am going to role # of (insert noun) in 60 seconds.",https://www.instagram.com/reel/DEnKwgGJi9p/?igsh=MWV0eTU3YjhuYndsbA==,
EDU_0421,EDUCATIONAL,This is what a full (insert time) (insert action) looks like at top # (insert school) in (insert location).,https://www.instagram.com/reel/DFbEwDjTJh-/?igsh=anFpdWFkM2ExajZo,
EDU_0422,EDUCATIONAL,"What’s hommies, I am going to give you a cash course of what (insert noun) to ask for, based on what you want that (insert noun) to do for you.",https://www.instagram.com/reel/DFD3FqAvSh9/?igsh=MW11eGZhNmF5bDBuZQ==,
EDU_0423,EDUCATIONAL,If your between the heights (insert height) to (insert height).,https://www.instagram.com/reel/DEaf5GfpUy7/?igsh=MXNsaDJtNHlnd21jMA==,
EDU_0424,EDUCATIONAL,This is a great trick.,https://www.instagram.com/reel/DJC1PslvU1Z/?igsh=a2QzbGZyMm92Y241,
EDU_0425,EDUCATIONAL,(insert $) in (insert time) and people still think you need a 9-5.,https://www.instagram.com/reel/DIXVEpRSrDR/?igsh=MXA3a3FodmNwenNl,
EDU_0426,EDUCATIONAL,They say you can’t (insert result) with (insert noun) but they're wrong.,https://www.instagram.com/reel/C17LtU2Ltov/?igsh=bmkzMm1saG04cTdh,
EDU_0427,EDUCATIONAL,Here are # of pricing mistakes we made when starting our (insert business).,https://www.instagram.com/reel/DGmFoxiSikU/?igsh=ZTdzenI5aDdhbDVq,
EDU_0428,EDUCATIONAL,# things I'd do if I were to re-start (insert industry/niche/occupation/hobby).,https://www.instagram.com/reel/DGVJ3n3SGhc/?igsh=MXQwbWJwcGg2cjc1eA==,
EDU_0429,EDUCATIONAL,The (insert noun) of a (insert noun) will tell you a lot about the (insert noun).,https://www.instagram.com/reel/DGT9NI2pbX5/?igsh=MWhnaDh3NTZhdHA1eg==,
EDU_0430,EDUCATIONAL,Here are some space saving (insert noun) hacks that saved our small space.,https://www.instagram.com/reel/DHWAfqwv5Xf/?igsh=cm93YWIwemxvZDYy,
EDU_0431,EDUCATIONAL,Do you feel (insert pain point) by your (insert noun) consistent (insert pain point).,https://www.instagram.com/reel/DCXqEOfya7M/?igsh=MXRmZjR6M2VqbjdycA==,
EDU_0432,EDUCATIONAL,My friends and I turned this (insert adjective) (insert noun) into this (insert adjective) (insert noun) in just (insert time).,https://www.instagram.com/reel/DG8YeQTs9XW/?igsh=MmFvMDh6MHV1cG53,
EDU_0433,EDUCATIONAL,What happened to (insert adjective) (insert noun).,https://www.instagram.com/reel/DA_7YdHo3S2/?igsh=MWwzZWxuOTdrODU5eA==,
EDU_0434,EDUCATIONAL,"(insert noun) used to have (insert trait), now they don’t.",https://www.instagram.com/reel/C5rJryFoZZH/?igsh=MWFwcW94aDVzcTNkMg==,
EDU_0435,EDUCATIONAL,Here is a complete cost breakdown to build my (insert sqft) home.,https://www.instagram.com/reel/DFBxNBuuKZw/?igsh=MTRoZHZhcDF6cG1k,
EDU_0436,EDUCATIONAL,"It cost (insert $) to build my own (insert noun), acting as my own general contractor. Here is the complete coast breakdown.",https://www.instagram.com/reel/C_oT5Ibpvlf/?igsh=cjI2cjI2dzRidTQ0,
EDU_0437,EDUCATIONAL,I paid (insert $) to build my own dream home and pool as an (insert title). Here is the complete cost breakdown.,https://www.instagram.com/reel/C_J2pr9uWut/?igsh=MW8zaHN4bHB0OTFxdQ==,
EDU_0438,EDUCATIONAL,I’ve (insert verb) over (insert #) of (insert noun) here are # things I would never do.,https://www.instagram.com/reel/DGgLtQEIgKH/?igsh=emgydmY5NzEyYnBv,
EDU_0439,EDUCATIONAL,If you want to (insert verb) in an exceptional (insert noun) you have got to stop half-assing things.,https://www.instagram.com/reel/DDAJK6STXlR/?igsh=MWI4c2xpY3p1OXl1cw==,
EDU_0440,EDUCATIONAL,It’s also super hard to get (insert result) especially with the (insert condition).,https://www.instagram.com/reel/DENwo4Fvh6f/?igsh=dWVyMGZud3dteWs0,
EDU_0441,EDUCATIONAL,It has taken me # years if (insert occupation/skill/hobby) to realize I have been (insert action) wrong this entire time.,https://www.instagram.com/reel/DFBJYnGyr_a/?igsh=b2NrM2o5MGw4OHhl,
EDU_0442,EDUCATIONAL,Remember (insert method/strategy name) for you next (insert noun).,https://www.instagram.com/reel/C6a9V7vuein/?igsh=ZTNsd2QzZHBhbTJ2,
EDU_0443,EDUCATIONAL,Remember (insert #) (insert noun) combo for you next (insert noun).,https://www.instagram.com/reel/C3nW4P4L_xf/?igsh=cXF5eno1eHVzMWY0,
EDU_0444,EDUCATIONAL,(insert industry/niche) tips for if you're broke.,https://www.instagram.com/reel/DDkbXWpucvG/?igsh=dmI2NmgzbjExZzh0,
EDU_0445,EDUCATIONAL,What (insert noun) and (insert noun) do I really need?,https://www.instagram.com/reel/DGoOJxMyffy/?igsh=OHF5NHJkbzB3dXow,
EDU_0446,EDUCATIONAL,Every time you (insert action) your passing you (insert adjective) (insert noun) just because you don’t know what they are.,https://www.instagram.com/reel/DEiHlooJM-L/?igsh=MWZ3dnl6anI3cTh4bA==,
EDU_0447,EDUCATIONAL,Alright you little DIY freaks here's how to build the sauciest (insert noun) of all time.,https://www.instagram.com/reel/DGCUWxRJ0A4/?igsh=MWo2MzNvejQ5ZW5hNQ==,
EDU_0448,EDUCATIONAL,Normally I would never say this but please stop (insert action) until you're ready to (insert action).,https://www.instagram.com/reel/DFVrVTFx1Cu/?igsh=cm56Zm11andjc2sx,
EDU_0449,EDUCATIONAL,(insert noun) for all the (insert condition) guys/girls out there.,https://www.instagram.com/reel/DIj9O4Az5GC/?igsh=MWRpeGRrcGphb3o1eQ==,
EDU_0450,EDUCATIONAL,How to take better (insert noun).,https://www.instagram.com/reel/DFLP70LKvi1/?igsh=cXo1MWhodnNrYzg=,
EDU_0451,EDUCATIONAL,This is every single (insert noun) in my collection.,https://www.instagram.com/reel/DEaUlTYI47b/?igsh=MXhvcHVxZjZvZzd0bg==,
EDU_0452,EDUCATIONAL,Invest in (insert adjective) (insert noun).,https://www.instagram.com/reel/DGllDnGP4GS/?igsh=MXA2ZDE3NThvc2xjdg==,
EDU_0453,EDUCATIONAL,For people who (insert action) and are also into (insert noun) what the hell are we doing.,https://www.instagram.com/reel/DAGWXZ5OnJ_/?igsh=a2NjMTRrMjl0dzk4,
EDU_0454,EDUCATIONAL,Here's how to build a good (insert noun) rotation.,https://www.instagram.com/reel/DDkarIGP6Da,
EDU_0455,EDUCATIONAL,This guy has made (insert $) profit in one day using the technique he is about to use.,https://www.instagram.com/reel/DFgTirDB5xe/?igsh=OG5pa2lnNTYwYzhw,
EDU_0456,EDUCATIONAL,This book will teach you more about the (insert niche/industry/topic) than all of these books here.,https://www.instagram.com/reel/DE2qZvqoDAO/?igsh=MWUzanZ4ajNiemZxdA==,
EDU_0457,EDUCATIONAL,If you wear a (insert noun) or (insert noun) with (insert noun) and a different (insert trait) (insert noun) then you have (insert result).,https://www.instagram.com/reel/DG1XhISy7_f/?,
EDU_0458,EDUCATIONAL,Every (insert noun) explained in one sentence.,https://www.instagram.com/reel/DD7Z0GWJrMB/?igsh=MXBlNjF0YzF5c2tobg==,
EDU_0459,EDUCATIONAL,"If you keep failing your (insert noun), just figure out where you're failing it.",https://www.instagram.com/reel/DCUAbdBB_k_/?igsh=MTh5bWNwcjMyaTkyeA==,
EDU_0460,EDUCATIONAL,How long does it take to complete the impossible mile.,https://www.instagram.com/reel/DEtSZ28PQi1/?igsh=MWxvcmN6cHl0bWpoMg==,
EDU_0461,EDUCATIONAL,"(insert noun) is believed to be super bad for us. Causing (insert symptom), (insert symptom), (insert symptom), and even (insert symptom).",https://www.instagram.com/reel/DIMbDQhsNyG/?igsh=MTl5dmVrbmV1OWgzdg==,
EDU_0462,EDUCATIONAL,(insert noun) can make you go bald!,https://www.instagram.com/reel/DFnnhxyvDzC/?igsh=YXUxOGhoazRnc28w,
EDU_0463,EDUCATIONAL,"I’ll tell you a story, We have # (insert noun) that were invented to solve 3 different problems.",https://www.instagram.com/reel/DF9D6aCT4R2/?igsh=NnVucjM3OWhkNnFj,
EDU_0464,EDUCATIONAL,(insert industry) tier list for 2025.,https://www.instagram.com/reel/DG1WCj0PIML/?igsh=MWlwZzcydTdpc2V2aQ==,
EDU_0465,EDUCATIONAL,How to start your (insert noun) from scratch.,https://www.instagram.com/reel/DG1VtMUSQ9h/?igsh=dzE3b3FlbXZjc3R6,
EDU_0466,EDUCATIONAL,Exposing the only (insert noun) you will ever need.,https://www.instagram.com/reel/DBXc7jiofht/?igsh=MTIzMGllaHVhcW5xNg==,
EDU_0467,EDUCATIONAL,How to dress like a (insert person).,https://www.instagram.com/reel/DCRJoGbo3oa/?igsh=d3Mzc3E4MWF2d3M=,
EDU_0468,EDUCATIONAL,Every (insert store type) has a million (insert noun) with different (insert noun). But some of them are more special than others.,https://www.instagram.com/reel/DEabsX3pRsJ/?igsh=ZmlkZ3draG16OXJq,
EDU_0469,EDUCATIONAL,This is exactly how you and your friends are going to get (insert result) before this (insert time).,https://www.instagram.com/reel/DId6_M-AwGL/?igsh=bW8zc212eTR0Y3V5,
EDU_0470,EDUCATIONAL,"If you’re afraid to (insert action), then (insert action).",https://www.instagram.com/reel/DHEL0_cRwNA/?igsh=MTRsY2phZ3d0MzFmag==,
EDU_0471,EDUCATIONAL,If you want to start a (insert noun) in (insert year) here are some things you are going to need.,https://www.instagram.com/reel/DEdSzXhzTEH/?igsh=cXI2MDcyd2ZobHVy,
EDU_0472,EDUCATIONAL,Putting you on brands you may have never heard of.,https://www.instagram.com/reel/DIOvPayMKgS/?igsh=bGlzMGJ2YXJkdG50,
COM_0001,COMPARISON,"This is an (insert noun), and this is an (insert noun).",https://www.instagram.com/p/DHiMzqvR_MQ/,
COM_0002,COMPARISON,This (insert noun) and this (insert noun) have the same amount of (insert noun).,https://www.instagram.com/fitfoodieliving/reel/DBHpSdgRdvh/,
COM_0003,COMPARISON,A lot of people ask me what's better (insert option #1) or (insert option #2) for (insert dream result) I achieved (insert dream result) doing one of these and it's not even close.,https://www.instagram.com/p/DHGn-H-xNeV/,
COM_0004,COMPARISON,For this (insert item) you could have all of these (insert item).,https://www.instagram.com/reel/C27sCLIxGIu/,
COM_0005,COMPARISON,"He/she always (insert action), and he/she does (insert action).",https://www.instagram.com/reel/C9FQ-W1OJtc/,
COM_0006,COMPARISON,"For this (insert noun), you could have all of (insert noun).",https://www.instagram.com/alexgamblecoach/reel/C3r2FM5vhAH/,
COM_0007,COMPARISON,"This (option #1) has (insert noun) in it, and (option #2) has (insert noun) in it.",https://www.instagram.com/reel/DBTo-UctI9R/,
COM_0008,COMPARISON,This group didn't (insert action) and this group did.,https://www.instagram.com/reel/C9wOIgSJZG1/?utm_source=ig_web_copy_link,
COM_0009,COMPARISON,"For this (insert noun), you could have this whole (insert noun).",https://www.instagram.com/noahperlofit/reel/C3dwIEGxeB0/,
COM_0010,COMPARISON,"This is (insert metric) of (insert noun) for (insert price), and this is also (insert metric) of (insert noun) for (insert price).",https://www.instagram.com/p/DCj8U4WJPmj/,
COM_0011,COMPARISON,How long would it take you to go from (insert before state) like this (with pain point) to (insert dream result) with (insert desire).,https://www.instagram.com/share/BAFmRk0wS1,
COM_0012,COMPARISON,If you're between the ages # - # and you want to become (insert dream result) and I mean really (insert dream result). Then you have to do these # things.,https://www.instagram.com/share/_o1hsHAQW,
COM_0013,COMPARISON,"This (insert noun) has (insert metric) and will get you (insert dream result), and this (insert noun) has (insert metric) and will get you (insert dream result).",https://www.instagram.com/p/DC2OpMNJMG2/,
COM_0014,COMPARISON,"One (insert noun), and # of my (insert noun) have the same (insert metric).",https://www.instagram.com/p/DHCafPPxo3w/,
COM_0015,COMPARISON,"This is a (insert noun) from (insert restaurant/store/place) for (insert metric), and this is the same (insert noun) from (insert restaurant/store/place) for (insert metric).",https://www.instagram.com/p/DDP3euvJPC4/,
COM_0016,COMPARISON,"This is a (insert noun), this is also a (insert noun).",https://www.instagram.com/p/DIYZKjtxK7Z/,
COM_0017,COMPARISON,"This is (insert noun) before you (insert action), this is (insert noun) after you (insert action).",https://www.instagram.com/p/DDfEcIyTncw/,
COM_0018,COMPARISON,These two groups (insert similar result) but this group (insert result).,https://www.instagram.com/tombaileypt/reel/C9bg-usp89W/,
COM_0019,COMPARISON,The (insert noun) offers you a (option #1) and a (option #2) what do you choose?,https://www.instagram.com/share/_-96Kqts3,
COM_0020,COMPARISON,"(insert #) (insert noun) I would have this one if I was (insert verb), and I would have this one if I was (insert verb).",https://www.instagram.com/p/DEyUjeIyn-w/,
COM_0021,COMPARISON,"This is (insert noun) at (insert metric), and it's perfect for (insert verb). This is (insert noun) at (insert metric).",https://www.instagram.com/p/DFckqW0T8cM/,
COM_0022,COMPARISON,"This is (insert metric) of (insert noun), this is also (insert metric).",https://www.instagram.com/p/DHGElSpPqeu/,
COM_0023,COMPARISON,(insert metric) and (insert metric) both sides are (insert adjective) and look the same. Let’s see why.,https://www.instagram.com/p/DIO0xJypZvT/,
COM_0024,COMPARISON,(insert result) (insert noun) vs. (insert result) (insert noun).,https://www.instagram.com/p/DFOBiz0ptWc/,
COM_0025,COMPARISON,Both these (insert noun) are exactly the same. I have not changed a single (insert noun). But this one is (insert metic) and this one is (insert metric).,https://www.instagram.com/p/DB67qDIih-2/,
COM_0026,COMPARISON,Would you feel more (insert trait) in this (insert noun) or this one?,https://www.instagram.com/p/DGYr4vMKo3T/,
COM_0027,COMPARISON,"Both groups gained the same amount of (insert noun). Expect this grouped (insert action) # days a week, and this group (insert action) #.",https://www.instagram.com/reel/DCRDDUuC1YL/?igsh=eTA3eTV6OGt3dG5x,
COM_0028,COMPARISON,Cheap vs. Expensive (insert noun).,https://www.instagram.com/reel/DFXKXBaPyn0/?igsh=NDVuNG90bHNhOXY=,
COM_0029,COMPARISON,You will (insert result) a week if you (insert action) on a (insert journey). But you will only (insert result) this much a week if you (insert action) on a (insert journey).,https://www.instagram.com/reel/DG0qjQ7S-GD/?igsh=cndidHU3NXZwd282,
COM_0030,COMPARISON,This is what your (insert noun) looks like when you don’t take (insert noun). And this is what your (insert noun) looks like when you take (insert noun).,https://www.instagram.com/reel/DIn291GI4Fa/?igsh=b294b3ZyMmx5bDJk,
COM_0031,COMPARISON,This is me after (insert action) in the (insert location) with (insert condition). And this is me just (insert action) in the middle of (insert location).,https://www.instagram.com/reel/DDNgWJliAUR/?igsh=MW03ZndyNWo4bXlodA==,
MYT_0001,MYTH BUSTING,"(insert item) (insert fact), (insert complete opposite item) (insert similar fact).",https://www.instagram.com/reel/C_bBILMsNzh/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,
MYT_0002,MYTH BUSTING,This is why doing (insert action) makes you (insert pain point).,https://www.instagram.com/p/C8BpxhQNKCj/,
MYT_0003,MYTH BUSTING,This is how you (insert dream result) while (insert guilty pleasure).,https://www.instagram.com/p/C3spnM9IOKG/,
MYT_0004,MYTH BUSTING,"(insert item) (insert fact), (insert item) (insert similar fact), (insert complete opposite item) (insert similar fact).",https://www.instagram.com/p/DDmz346s6x2/,
MYT_0005,MYTH BUSTING,"If you're really a (insert dream result), why aren’t you doing (insert common belief)?",https://www.instagram.com/reel/DEPpiQkobO7/,
MYT_0006,MYTH BUSTING,Just because you do (insert action) doesn't make you a good (insert label).,https://www.instagram.com/reel/DHrRQ2uv22F/,
MYT_0007,MYTH BUSTING,This is what (insert number) of (insert item) looks like.,https://www.instagram.com/p/C60q1FPPrLW/,
MYT_0008,MYTH BUSTING,If you are (insert action) just once per (month/day/year) than you are f*ucked.,https://www.instagram.com/reel/DAvjqruooP3/?igsh=cXcwcnAyMmo1ZTFv,
MYT_0009,MYTH BUSTING,"This is me when I (insert action) (insert frequency), and this is me still (insert action) (insert frequency).",https://www.instagram.com/p/DAmA1Wnqh4X/,
MYT_0010,MYTH BUSTING,No your (insert noun) is not cause (insert result).,https://www.instagram.com/p/DCeVnXro9Xd/,
MYT_0011,MYTH BUSTING,Let me de-influence you from (insert action).,https://www.instagram.com/reel/DEXaRPkOSjV/?igsh=MXYxZm05YzRzdXVyMg%3D%3D,
MYT_0012,MYTH BUSTING,"More (insert target audience) need to hear this, (insert common belief) will not (insert result).",https://www.instagram.com/reel/C_oaRbkuJaG/,
